id,submitter,authors,title,comments,journal-ref,doi,report-no,categories,license,abstract,versions,update_date,authors_parsed
2009.05893,Wanming Hao,"Wanming Hao and Gangcan Sun and Ming Zeng and Zhengyu Zhu and Zheng
  Chu and Octavia A. Dobre and Pei Xiao","Robust Design for Intelligent Reflecting Surface Assisted MIMO-OFDMA
  Terahertz Communications",Submitted to IEEE Journals,,,,cs.IT math.IT,http://creativecommons.org/licenses/by/4.0/,"  Recently, terahertz (THz) communication has drawn considerable attention as
one of the promising technologies for the future wireless communications owning
to its ultra-wide bandwidth. Nonetheless, one major obstacle that prevents the
actual deployment of THz lies in its inherent huge attenuation. Intelligent
reflecting surface (IRS) and multiple-input multiple-output (MIMO) represent
two effective solutions for compensating the large pathloss in THz systems. In
this paper, we consider an IRS-aided multi-user THz MIMO system with orthogonal
frequency division multiple access, where the sparse radio frequency chain
antenna structure is adopted for reducing the power consumption. The objective
is to maximize the weighted sum rate via jointly optimizing the hybrid
analog/digital beamforming at the base station and reflection matrix at the
IRS. {Since the analog beamforming and reflection matrix need to cater all
users and subcarriers, it is difficult to directly solve the formulated
problem, and thus, an alternatively iterative optimization algorithm is
proposed.} Specifically, the analog beamforming is designed by solving a MIMO
capacity maximization problem, while the digital beamforming and reflection
matrix optimization are both tackled using semidefinite relaxation technique.
Considering that obtaining perfect channel state information (CSI) is a
challenging task in IRS-based systems, we further explore the case with the
imperfect CSI for the channels from the IRS to users. Under this setup, we
propose a robust beamforming and reflection matrix design scheme for the
originally formulated non-convex optimization problem. Finally, simulation
results are presented to demonstrate the effectiveness of the proposed
algorithms.
","[{'version': 'v1', 'created': 'Sun, 13 Sep 2020 01:35:07 GMT'}]",2020-09-15,"[['Hao', 'Wanming', ''], ['Sun', 'Gangcan', ''], ['Zeng', 'Ming', ''], ['Zhu', 'Zhengyu', ''], ['Chu', 'Zheng', ''], ['Dobre', 'Octavia A.', ''], ['Xiao', 'Pei', '']]"
2203.06075,"Micha\""el Cadilhac","Corentin Barloy and Micha\""el Cadilhac and Charles Paperman and Thomas
  Zeume",The Regular Languages of First-Order Logic with One Alternation,"11 pages + bibliography, submitted to LICS'22",,,,cs.LO cs.FL,http://creativecommons.org/licenses/by/4.0/,"  The regular languages with a neutral letter expressible in first-order logic
with one alternation are characterized. Specifically, it is shown that if an
arbitrary $\Sigma_2$ formula defines a regular language with a neutral letter,
then there is an equivalent $\Sigma_2$ formula that only uses the order
predicate. This shows that the so-called Central Conjecture of Straubing holds
for $\Sigma_2$ over languages with a neutral letter, the first progress on the
Conjecture in more than 20 years. To show the characterization, lower bounds
against polynomial-size depth-3 Boolean circuits with constant top fan-in are
developed. The heart of the combinatorial argument resides in studying how
positions within a language are determined from one another, a technique of
independent interest.
","[{'version': 'v1', 'created': 'Fri, 11 Mar 2022 16:53:25 GMT'}]",2022-03-14,"[['Barloy', 'Corentin', ''], ['Cadilhac', 'Michaël', ''], ['Paperman', 'Charles', ''], ['Zeume', 'Thomas', '']]"
2109.14755,Fengjun Yang,"Fengjun Yang, Negar Mehr and Mac Schwager","Decentralized Role Assignment in Multi-Agent Teams via Empirical
  Game-Theoretic Analysis",,,,,cs.MA cs.RO,http://creativecommons.org/licenses/by/4.0/,"  We propose a method, based on empirical game theory, for a robot operating as
part of a team to choose its role within the team without explicitly
communicating with team members, by leveraging its knowledge about the team
structure. To do this, we formulate the role assignment problem as a dynamic
game, and borrow tools from empirical game-theoretic analysis to analyze such
games. Based on this game-theoretic formulation, we propose a distributed
controller for each robot to dynamically decide on the best role to take. We
demonstrate our method in simulations of a collaborative planar manipulation
scenario in which each agent chooses from a set of feedback control policies at
each instant. The agents can effectively collaborate without communication to
manipulate the object while also avoiding collisions using our method.
","[{'version': 'v1', 'created': 'Wed, 29 Sep 2021 23:07:18 GMT'}]",2021-10-01,"[['Yang', 'Fengjun', ''], ['Mehr', 'Negar', ''], ['Schwager', 'Mac', '']]"
2012.05640,Sebastien Gadat,S\'ebastien Gadat and Ioana Gavra,"Asymptotic study of stochastic adaptive algorithm in non-convex
  landscape",36 pages,,,,stat.ML cs.LG math.PR math.ST stat.TH,http://creativecommons.org/licenses/by/4.0/,"  This paper studies some asymptotic properties of adaptive algorithms widely
used in optimization and machine learning, and among them Adagrad and Rmsprop,
which are involved in most of the blackbox deep learning algorithms. Our setup
is the non-convex landscape optimization point of view, we consider a one time
scale parametrization and we consider the situation where these algorithms may
be used or not with mini-batches. We adopt the point of view of stochastic
algorithms and establish the almost sure convergence of these methods when
using a decreasing step-size point of view towards the set of critical points
of the target function. With a mild extra assumption on the noise, we also
obtain the convergence towards the set of minimizer of the function. Along our
study, we also obtain a ""convergence rate"" of the methods, in the vein of the
works of \cite{GhadimiLan}.
","[{'version': 'v1', 'created': 'Thu, 10 Dec 2020 12:54:45 GMT'}, {'version': 'v2', 'created': 'Mon, 14 Dec 2020 10:42:40 GMT'}]",2020-12-15,"[['Gadat', 'Sébastien', ''], ['Gavra', 'Ioana', '']]"
2109.06773,Cong-Thanh Vu,"Anh-Tu Nguyen, Cong-Thanh Vu",Obstacle Avoidance for Autonomous Mobile Robots Based on Mapping Method,,,,,cs.RO cs.SY eess.SY,http://creativecommons.org/licenses/by/4.0/,"  In recent years, the mobile robot has been considerable attention to
researchers for its application in various environments. For a mobile robot
navigating its way from starting point to a goal point while traversing through
deterrents, needs to recognize the obstacles and generate new trajectories to
reach the destination. This paper presents an obstacle avoidance method for
mobile robots using an open-source in robot operation system (ROS) combining
with the dynamic window approach (DWA) algorithm. The experiment is carried out
using a mobile robot in which the navigation data is based on data collecting
by a laser scanner. The experimental results show that the robot could work
well in environments containing static and dynamic obstacles.
","[{'version': 'v1', 'created': 'Tue, 14 Sep 2021 15:42:17 GMT'}]",2021-09-15,"[['Nguyen', 'Anh-Tu', ''], ['Vu', 'Cong-Thanh', '']]"
2105.13910,Tore Frederiksen,Tore Kasper Frederiksen,"A Holistic Approach to Enhanced Security and Privacy in Digital Health
  Passports","21 pages, to be published at the IWAPS workshop in connection with
  the ARES conference 2021",,10.1145/3465481.3469212,,cs.CR,http://creativecommons.org/licenses/by/4.0/,"  As governments around the world decide to deploy digital health passports as
a tool to curb the spread of Covid-19, it becomes increasingly important to
consider how these can be constructed with privacy-by-design.
  In this paper we discuss the privacy and security issues of common approaches
for constructing digital health passports. We then show how to construct, and
deploy, secure and private digital health passports, in a simple and efficient
manner. We do so by using a protocol for distributed password-based token
issuance, secret sharing and by leveraging modern smart phones' secure
hardware.
  Our solution only requires a constant amount of asymmetric cryptographic
operations and a single round of communication between the user and the party
verifying the user's digital health passport, and only two rounds between the
user and the server issuing the digital health passport.
","[{'version': 'v1', 'created': 'Fri, 28 May 2021 15:22:14 GMT'}, {'version': 'v2', 'created': 'Wed, 9 Jun 2021 12:45:45 GMT'}]",2021-06-10,"[['Frederiksen', 'Tore Kasper', '']]"
2202.11456,Canjie Luo,"Canjie Luo, Yuanzhi Zhu, Lianwen Jin, Zhe Li, Dezhi Peng","SLOGAN: Handwriting Style Synthesis for Arbitrary-Length and
  Out-of-Vocabulary Text","Accepted to appear in IEEE Transactions on Neural Networks and
  Learning Systems (TNNLS)",,,,cs.CV,http://creativecommons.org/licenses/by/4.0/,"  Large amounts of labeled data are urgently required for the training of
robust text recognizers. However, collecting handwriting data of diverse
styles, along with an immense lexicon, is considerably expensive. Although data
synthesis is a promising way to relieve data hunger, two key issues of
handwriting synthesis, namely, style representation and content embedding,
remain unsolved. To this end, we propose a novel method that can synthesize
parameterized and controllable handwriting Styles for arbitrary-Length and
Out-of-vocabulary text based on a Generative Adversarial Network (GAN), termed
SLOGAN. Specifically, we propose a style bank to parameterize the specific
handwriting styles as latent vectors, which are input to a generator as style
priors to achieve the corresponding handwritten styles. The training of the
style bank requires only the writer identification of the source images, rather
than attribute annotations. Moreover, we embed the text content by providing an
easily obtainable printed style image, so that the diversity of the content can
be flexibly achieved by changing the input printed image. Finally, the
generator is guided by dual discriminators to handle both the handwriting
characteristics that appear as separated characters and in a series of cursive
joins. Our method can synthesize words that are not included in the training
vocabulary and with various new styles. Extensive experiments have shown that
high-quality text images with great style diversity and rich vocabulary can be
synthesized using our method, thereby enhancing the robustness of the
recognizer.
","[{'version': 'v1', 'created': 'Wed, 23 Feb 2022 12:13:27 GMT'}]",2022-02-24,"[['Luo', 'Canjie', ''], ['Zhu', 'Yuanzhi', ''], ['Jin', 'Lianwen', ''], ['Li', 'Zhe', ''], ['Peng', 'Dezhi', '']]"
1807.04475,Mohammad Masudur Rahman,Mohammad Masudur Rahman and Chanchal K. Roy,"STRICT: Information Retrieval Based Search Term Identification for
  Concept Location","The 24th IEEE International Conference on Software Analysis,
  Evolution, and Reengineering (SANER 2017), pp. 79--90, Klagenfurt, Austria,
  February 2017","Proc. SANER 2017, pp. 79--90",,10.1109/SANER.2017.7884611,cs.SE,http://creativecommons.org/licenses/by/4.0/,"  During maintenance, software developers deal with numerous change requests
that are written in an unstructured fashion using natural language. Such
natural language texts illustrate the change requirement involving various
domain related concepts. Software developers need to find appropriate search
terms from those concepts so that they could locate the possible locations in
the source code using a search technique. Once such locations are identified,
they can implement the requested changes there. Studies suggest that developers
often perform poorly in coming up with good search terms for a change task. In
this paper, we propose a novel technique--STRICT--that automatically identifies
suitable search terms for a software change task by analyzing its task
description using two information retrieval (IR) techniques-- TextRank and
POSRank. These IR techniques determine a term's importance based on not only
its co-occurrences with other important terms but also its syntactic
relationships with them. Experiments using 1,939 change requests from eight
subject systems report that STRICT can identify better quality search terms
than baseline terms from 52%--62% of the requests with 30%--57% Top-10
retrieval accuracy which are promising. Comparison with two state-of-the-art
techniques not only validates our empirical findings and but also demonstrates
the superiority of our technique.
","[{'version': 'v1', 'created': 'Thu, 12 Jul 2018 08:40:45 GMT'}]",2018-07-13,"[['Rahman', 'Mohammad Masudur', ''], ['Roy', 'Chanchal K.', '']]"
2101.00254,Oded Nov,Oded Nov,"Interface Features and Users' Well-Being: Measuring the Sensitivity of
  Users' Well-Being to Resource Constraints and Feature Types",,,,,cs.HC,http://creativecommons.org/licenses/by/4.0/,"  Users increasingly face multiple interface features on one hand, and
constraints on available resources (e.g., time, attention) on the other.
Understanding the sensitivity of users' well-being to feature type and resource
constraints, is critical for informed design. Building on microeconomic theory,
and focusing on social information features, users' interface choices were
conceptualized as an exchange of resources (e.g., time), in return for access
to goods (social information features). We studied how sensitive users'
well-being is to features' type, and to their cost level and type. We found
that (1) increased cost of feature use leads to decreased well-being, (2)
users' well-being is a function of features' cost type, and (3) users'
well-being is sensitive to differences in feature type. The approach used here
to quantify user well-being derived from interface features offers a basis for
asynchronous feature comparison.
","[{'version': 'v1', 'created': 'Fri, 1 Jan 2021 15:52:19 GMT'}]",2021-01-05,"[['Nov', 'Oded', '']]"
2202.09161,Olga Bondarenko,"Rostyslav Tarasenko, Svitlana Amelina, Yuliya Kazhan and Olga
  Bondarenko","The use of AR elements in the study of foreign languages at the
  university","14 pages, 5 figures, 1 table",CEUR Workshop Proceedings 2731 (2020) 129-4142,,,cs.CY,http://creativecommons.org/licenses/by/4.0/,"  The article deals with the analysis of the impact of the using AR technology
in the study of a foreign language by university students. It is stated out
that AR technology can be a good tool for learning a foreign language. The use
of elements of AR in the course of studying a foreign language, in particular
in the form of virtual excursions, is proposed. Advantages of using AR
technology in the study of the German language are identified, namely: the
possibility of involvement of different channels of information perception, the
integrity of the representation of the studied object, the faster and better
memorization of new vocabulary, the development of communicative foreign
language skills. The ease and accessibility of using QR codes to obtain
information about the object of study from open Internet sources is shown. The
results of a survey of students after virtual tours are presented. A
reorientation of methodological support for the study of a foreign language at
universities is proposed. Attention is drawn to the use of AR elements in order
to support students with different learning styles (audio, visual,
kinesthetic).
","[{'version': 'v1', 'created': 'Fri, 18 Feb 2022 12:22:10 GMT'}]",2022-02-21,"[['Tarasenko', 'Rostyslav', ''], ['Amelina', 'Svitlana', ''], ['Kazhan', 'Yuliya', ''], ['Bondarenko', 'Olga', '']]"
2107.04691,Vatsal Raina,"Vatsal Raina, Mark J.F. Gales",An Initial Investigation of Non-Native Spoken Question-Answering,"5 pages, 1 figure",,,,cs.CL,http://creativecommons.org/licenses/by/4.0/,"  Text-based machine comprehension (MC) systems have a wide-range of
applications, and standard corpora exist for developing and evaluating
approaches. There has been far less research on spoken question answering (SQA)
systems. The SQA task considered in this paper is to extract the answer from a
candidate$\text{'}$s spoken response to a question in a prompt-response style
language assessment test. Applying these MC approaches to this SQA task rather
than, for example, off-topic response detection provides far more detailed
information that can be used for further downstream processing. One significant
challenge is the lack of appropriately annotated speech corpora to train
systems for this task. Hence, a transfer-learning style approach is adopted
where a system trained on text-based MC is evaluated on an SQA task with
non-native speakers. Mismatches must be considered between text documents and
spoken responses; non-native spoken grammar and written grammar. In practical
SQA, ASR systems are used, necessitating an investigation of the impact of ASR
errors. We show that a simple text-based ELECTRA MC model trained on SQuAD2.0
transfers well for SQA. It is found that there is an approximately linear
relationship between ASR errors and the SQA assessment scores but grammar
mismatches have minimal impact.
","[{'version': 'v1', 'created': 'Fri, 9 Jul 2021 21:59:16 GMT'}]",2021-07-13,"[['Raina', 'Vatsal', ''], ['Gales', 'Mark J. F.', '']]"
2109.04522,Hamid Reza Feyzmahdavian,Hamid Reza Feyzmahdavian and Mikael Johansson,"Asynchronous Iterations in Optimization: New Sequence Results and
  Sharper Algorithmic Guarantees","44 pages, 1 Figure",,,,math.OC cs.DC cs.LG,http://creativecommons.org/licenses/by/4.0/,"  We introduce novel convergence results for asynchronous iterations which
appear in the analysis of parallel and distributed optimization algorithms. The
results are simple to apply and give explicit estimates for how the degree of
asynchrony impacts the convergence rates of the iterates. Our results shorten,
streamline and strengthen existing convergence proofs for several asynchronous
optimization methods, and allow us to establish convergence guarantees for
popular algorithms that were thus far lacking a complete theoretical
understanding. Specifically, we use our results to derive better iteration
complexity bounds for proximal incremental aggregated gradient methods, to
provide less conservative analyses of the speedup conditions for asynchronous
block-coordinate implementations of Krasnoselskii-Mann iterations, and to
quantify the convergence rates for totally asynchronous iterations under
various assumptions on communication delays and update rates.
","[{'version': 'v1', 'created': 'Thu, 9 Sep 2021 19:08:56 GMT'}]",2021-09-13,"[['Feyzmahdavian', 'Hamid Reza', ''], ['Johansson', 'Mikael', '']]"
2107.08151,Joao Victor De Carvalho Evangelista,Joao V. C. Evangelista and Georges Kaddoum and Zeeshan Sattar,"Reliability and User-Plane Latency Analysis of mmWave Massive MIMO for
  Grant-Free URLLC Applications","14 pages, 9 figures",,,,cs.IT eess.SP math.IT,http://creativecommons.org/licenses/by/4.0/,"  5G cellular networks are designed to support a new range of applications not
supported by previous standards. Among these, ultra-reliable low-latency
communication (URLLC) applications are arguably the most challenging. URLLC
service requires the user equipment (UE) to be able to transmit its data under
strict latency constraints with high reliability. To address these
requirements, new technologies, such as mini-slots, semi-persistent scheduling
and grant-free access were introduced in 5G standards. In this work, we
formulate a spatiotemporal mathematical model to evaluate the user-plane
latency and reliability performance of millimetre wave (mmWave) massive
multiple-input multiple-output (MIMO) URLLC with reactive and K-repetition
hybrid automatic repeat request (HARQ) protocols. We derive closed-form
approximate expressions for the latent access failure probability and validate
them using numerical simulations. The results show that, under certain
conditions, mmWave massive MIMO can reduce the failure probability by a factor
of 32. Moreover, we identify that beyond a certain number of antennas there is
no significant improvement in reliability. Finally, we conclude that mmWave
massive MIMO alone is not enough to provide the performance guarantees required
by the most stringent URLLC applications.
","[{'version': 'v1', 'created': 'Sat, 17 Jul 2021 00:22:23 GMT'}]",2021-07-20,"[['Evangelista', 'Joao V. C.', ''], ['Kaddoum', 'Georges', ''], ['Sattar', 'Zeeshan', '']]"
2110.10457,Boshko Koloski,"Boshko Koloski and Timen Stepi\v{s}nik-Perdih and Marko
  Robnik-\v{S}ikonja and Senja Pollak and Bla\v{z} \v{S}krlj","Knowledge Graph informed Fake News Classification via Heterogeneous
  Representation Ensembles",,,10.1016/j.neucom.2022.01.096,,cs.CL cs.AI cs.CY,http://creativecommons.org/licenses/by/4.0/,"  Increasing amounts of freely available data both in textual and relational
form offers exploration of richer document representations, potentially
improving the model performance and robustness. An emerging problem in the
modern era is fake news detection -- many easily available pieces of
information are not necessarily factually correct, and can lead to wrong
conclusions or are used for manipulation. In this work we explore how different
document representations, ranging from simple symbolic bag-of-words, to
contextual, neural language model-based ones can be used for efficient fake
news identification. One of the key contributions is a set of novel document
representation learning methods based solely on knowledge graphs, i.e.
extensive collections of (grounded) subject-predicate-object triplets. We
demonstrate that knowledge graph-based representations already achieve
competitive performance to conventionally accepted representation learners.
Furthermore, when combined with existing, contextual representations, knowledge
graph-based document representations can achieve state-of-the-art performance.
To our knowledge this is the first larger-scale evaluation of how knowledge
graph-based representations can be systematically incorporated into the process
of fake news classification.
","[{'version': 'v1', 'created': 'Wed, 20 Oct 2021 09:41:14 GMT'}, {'version': 'v2', 'created': 'Tue, 15 Feb 2022 11:29:40 GMT'}]",2022-02-16,"[['Koloski', 'Boshko', ''], ['Stepišnik-Perdih', 'Timen', ''], ['Robnik-Šikonja', 'Marko', ''], ['Pollak', 'Senja', ''], ['Škrlj', 'Blaž', '']]"
2112.01820,"D\""om\""ot\""or P\'alv\""olgyi","G\'abor Dam\'asdi and D\""om\""ot\""or P\'alv\""olgyi",Three-chromatic geometric hypergraphs,,,,,math.CO cs.DM,http://creativecommons.org/licenses/by/4.0/,"  We prove that for any planar convex body C there is a positive integer m with
the property that any finite point set P in the plane can be three-colored such
that there is no translate of C containing at least m points of P, all of the
same color. As a part of the proof, we show a strengthening of the
Erd\H{o}s-Sands-Sauer-Woodrow conjecture. Surprisingly, the proof also relies
on the two dimensional case of the Illumination conjecture.
","[{'version': 'v1', 'created': 'Fri, 3 Dec 2021 10:21:36 GMT'}]",2021-12-06,"[['Damásdi', 'Gábor', ''], ['Pálvölgyi', 'Dömötör', '']]"
2109.11642,Effrosyni Papanastasiou,"Effrosyni Papanastasiou, Anastasios Giovanidis",Bayesian Inference of a Social Graph with Trace Feasibility Guarantees,"Proceedings of the 2021 IEEE/ACM International Conference on Advances
  in Social Networks Analysis and Mining (ASONAM), Nov 2021, The Hague,
  Netherlands",,,,cs.SI cs.NI,http://creativecommons.org/licenses/by/4.0/,"  Network inference is the process of deciding what is the true unknown graph
underlying a set of interactions between nodes. There is a vast literature on
the subject, but most known methods have an important drawback: the inferred
graph is not guaranteed to explain every interaction from the input trace. We
consider this an important issue since such inferred graph cannot be used as
input for applications that require a reliable estimate of the true graph. On
the other hand, a graph having trace feasibility guarantees can help us better
understand the true (hidden) interactions that may have taken place between
nodes of interest. The inference of such graph is the goal of this paper.
Firstly, given an activity log from a social network, we introduce a set of
constraints that take into consideration all the hidden paths that are possible
between the nodes of the trace, given their timestamps of interaction. Then, we
develop a nontrivial modification of the Expectation-Maximization algorithm by
Newman [1], that we call Constrained-EM, which incorporates the constraints and
a set of auxiliary variables into the inference process to guide it towards the
feasibility of the trace. Experimental results on real-world data from Twitter
confirm that Constrained-EM generates a posterior distribution of graphs that
explains all the events observed in the trace while presenting the desired
properties of a scale-free, small-world graph. Our method also outperforms
established methods in terms of feasibility and quality of the inferred graph.
","[{'version': 'v1', 'created': 'Thu, 23 Sep 2021 20:48:19 GMT'}]",2021-09-27,"[['Papanastasiou', 'Effrosyni', ''], ['Giovanidis', 'Anastasios', '']]"
1910.12086,Miguel A. Roman,"Miguel A. Rom\'an, Antonio Pertusa, Jorge Calvo-Zaragoza","A holistic approach to polyphonic music transcription with neural
  networks",Source code available at https://github.com/mangelroman/audio2score,,,,cs.SD cs.LG eess.AS stat.ML,http://creativecommons.org/licenses/by/4.0/,"  We present a framework based on neural networks to extract music scores
directly from polyphonic audio in an end-to-end fashion. Most previous
Automatic Music Transcription (AMT) methods seek a piano-roll representation of
the pitches, that can be further transformed into a score by incorporating
tempo estimation, beat tracking, key estimation or rhythm quantization. Unlike
these methods, our approach generates music notation directly from the input
audio in a single stage. For this, we use a Convolutional Recurrent Neural
Network (CRNN) with Connectionist Temporal Classification (CTC) loss function
which does not require annotated alignments of audio frames with the score
rhythmic information. We trained our model using as input Haydn, Mozart, and
Beethoven string quartets and Bach chorales synthesized with different tempos
and expressive performances. The output is a textual representation of
four-voice music scores based on **kern format. Although the proposed approach
is evaluated in a simplified scenario, results show that this model can learn
to transcribe scores directly from audio signals, opening a promising avenue
towards complete AMT.
","[{'version': 'v1', 'created': 'Sat, 26 Oct 2019 15:19:11 GMT'}]",2019-10-29,"[['Román', 'Miguel A.', ''], ['Pertusa', 'Antonio', ''], ['Calvo-Zaragoza', 'Jorge', '']]"
2108.11328,Shibal Ibrahim,"Shibal Ibrahim, Rahul Mazumder, Peter Radchenko, Emanuel Ben-David","Predicting Census Survey Response Rates via Interpretable Nonparametric
  Additive Models with Structured Interactions","33 pages, 6 figures",,,,stat.ML cs.LG stat.AP stat.CO,http://creativecommons.org/licenses/by/4.0/,"  Accurate and interpretable prediction of survey response rates is important
from an operational standpoint. The US Census Bureau's well-known ROAM
application uses principled statistical models trained on the US Census
Planning Database data to identify hard-to-survey areas. An earlier
crowdsourcing competition revealed that an ensemble of regression trees led to
the best performance in predicting survey response rates; however, the
corresponding models could not be adopted for the intended application due to
limited interpretability. In this paper, we present new interpretable
statistical methods to predict, with high accuracy, response rates in surveys.
We study sparse nonparametric additive models with pairwise interactions via
$\ell_0$-regularization, as well as hierarchically structured variants that
provide enhanced interpretability. Despite strong methodological underpinnings,
such models can be computationally challenging -- we present new scalable
algorithms for learning these models. We also establish novel non-asymptotic
error bounds for the proposed estimators. Experiments based on the US Census
Planning Database demonstrate that our methods lead to high-quality predictive
models that permit actionable interpretability for different segments of the
population. Interestingly, our methods provide significant gains in
interpretability without losing in predictive performance to state-of-the-art
black-box machine learning methods based on gradient boosting and feedforward
neural networks. Our code implementation in python is available at
https://github.com/ShibalIbrahim/Additive-Models-with-Structured-Interactions.
","[{'version': 'v1', 'created': 'Tue, 24 Aug 2021 17:49:55 GMT'}]",2021-08-26,"[['Ibrahim', 'Shibal', ''], ['Mazumder', 'Rahul', ''], ['Radchenko', 'Peter', ''], ['Ben-David', 'Emanuel', '']]"
2001.10567,Serikzhan Kazi,Meng He and Serikzhan Kazi,Path Query Data Structures in Practice,,,,,cs.DS,http://creativecommons.org/licenses/by/4.0/,"  We perform experimental studies on data structures that answer path median,
path counting, and path reporting queries in weighted trees. These query
problems generalize the well-known range median query problem in arrays, as
well as the $2d$ orthogonal range counting and reporting problems in planar
point sets, to tree structured data. We propose practical realizations of the
latest theoretical results on path queries. Our data structures, which use tree
extraction, heavy-path decomposition and wavelet trees, are implemented in both
succinct and pointer-based form. Our succinct data structures are further
specialized to be plain or entropy-compressed. Through experiments on large
sets, we show that succinct data structures for path queries may present a
viable alternative to standard pointer-based realizations, in practical
scenarios. Compared to na{\""i}ve approaches that compute the answer by explicit
traversal of the query path, our succinct data structures are several times
faster in path median queries and perform comparably in path counting and path
reporting queries, while being several times more space-efficient. Plain
pointer-based realizations of our data structures, requiring a few times more
space than the na{\""i}ve ones, yield up to $100$-times speed-up over them.
","[{'version': 'v1', 'created': 'Tue, 28 Jan 2020 19:32:22 GMT'}, {'version': 'v2', 'created': 'Sat, 1 Feb 2020 10:32:43 GMT'}, {'version': 'v3', 'created': 'Sat, 18 Apr 2020 00:36:37 GMT'}]",2020-04-21,"[['He', 'Meng', ''], ['Kazi', 'Serikzhan', '']]"
1907.10864,Pan Cunhua,"Cunhua Pan, Hong Ren, Kezhi Wang, Wei Xu, Maged Elkashlan, Arumugam
  Nallanathan, and Lajos Hanzo",Multicell MIMO Communications Relying on Intelligent Reflecting Surface,"This paper has been accepted for publication in IEEE Transactions on
  Wireless Communications",,,,eess.SP,http://creativecommons.org/licenses/by/4.0/,"  Intelligent reflecting surfaces (IRSs) constitute a disruptive wireless
communication technique capable of creating a controllable propagation
environment. In this paper, we propose to invoke an IRS at the cell boundary of
multiple cells to assist the downlink transmission to cell-edge users, whilst
mitigating the inter-cell interference, which is a crucial issue in multicell
communication systems. We aim for maximizing the weighted sum rate (WSR) of all
users through jointly optimizing the active precoding matrices at the base
stations (BSs) and the phase shifts at the IRS subject to each BS's power
constraint and unit modulus constraint. Both the BSs and the users are equipped
with multiple antennas, which enhances the spectral efficiency by exploiting
the spatial multiplexing gain. Due to the non-convexity of the problem, we
first reformulate it into an equivalent one, which is solved by using the block
coordinate descent (BCD) algorithm, where the precoding matrices and phase
shifts are alternately optimized. The optimal precoding matrices can be
obtained in closed form, when fixing the phase shifts. A pair of efficient
algorithms are proposed for solving the phase shift optimization problem,
namely the Majorization-Minimization (MM) Algorithm and the Complex Circle
Manifold (CCM) Method. Both algorithms are guaranteed to converge to at least
locally optimal solutions. We also extend the proposed algorithms to the more
general multiple-IRS and network MIMO scenarios. Finally, our simulation
results confirm the advantages of introducing IRSs in enhancing the cell-edge
user performance.
","[{'version': 'v1', 'created': 'Thu, 25 Jul 2019 07:06:59 GMT'}, {'version': 'v2', 'created': 'Fri, 26 Jul 2019 07:37:23 GMT'}, {'version': 'v3', 'created': 'Wed, 28 Aug 2019 20:38:41 GMT'}, {'version': 'v4', 'created': 'Fri, 24 Apr 2020 04:07:42 GMT'}]",2020-04-27,"[['Pan', 'Cunhua', ''], ['Ren', 'Hong', ''], ['Wang', 'Kezhi', ''], ['Xu', 'Wei', ''], ['Elkashlan', 'Maged', ''], ['Nallanathan', 'Arumugam', ''], ['Hanzo', 'Lajos', '']]"
2011.03617,Georg Osang,Herbert Edelsbrunner and Georg Osang,A Simple Algorithm for Higher-order Delaunay Mosaics and Alpha Shapes,"15 pages, 10 figures, submitted to Algorithmica, see
  https://github.com/geoo89/rhomboidtiling for an implementation",,,,cs.CG cs.DM,http://creativecommons.org/licenses/by/4.0/,"  We present a simple algorithm for computing higher-order Delaunay mosaics
that works in Euclidean spaces of any finite dimensions. The algorithm selects
the vertices of the order-$k$ mosaic from incrementally constructed lower-order
mosaics and uses an algorithm for weighted first-order Delaunay mosaics as a
black-box to construct the order-$k$ mosaic from its vertices. Beyond this
black-box, the algorithm uses only combinatorial operations, thus facilitating
easy implementation. We extend this algorithm to compute higher-order
$\alpha$-shapes and provide open-source implementations. We present
experimental results for properties of higher-order Delaunay mosaics of random
point sets.
","[{'version': 'v1', 'created': 'Fri, 6 Nov 2020 22:22:06 GMT'}]",2020-11-10,"[['Edelsbrunner', 'Herbert', ''], ['Osang', 'Georg', '']]"
1602.06797,Zhiguo Wang,"Zhiguo Wang, Haitao Mi and Abraham Ittycheriah","Semi-supervised Clustering for Short Text via Deep Representation
  Learning",In Proceedings of CoNLL 2016,,,,cs.CL,http://creativecommons.org/licenses/by/4.0/,"  In this work, we propose a semi-supervised method for short text clustering,
where we represent texts as distributed vectors with neural networks, and use a
small amount of labeled data to specify our intention for clustering. We design
a novel objective to combine the representation learning process and the
k-means clustering process together, and optimize the objective with both
labeled data and unlabeled data iteratively until convergence through three
steps: (1) assign each short text to its nearest centroid based on its
representation from the current neural networks; (2) re-estimate the cluster
centroids based on cluster assignments from step (1); (3) update neural
networks according to the objective by keeping centroids and cluster
assignments fixed. Experimental results on four datasets show that our method
works significantly better than several other text clustering methods.
","[{'version': 'v1', 'created': 'Mon, 22 Feb 2016 14:55:26 GMT'}, {'version': 'v2', 'created': 'Fri, 14 Jul 2017 19:52:33 GMT'}]",2017-07-18,"[['Wang', 'Zhiguo', ''], ['Mi', 'Haitao', ''], ['Ittycheriah', 'Abraham', '']]"
